1164,13,124,157,228
1165,15,100,152,196
1166,5,68,178,244
1167,27,113,146,198
1168,26,113,187,212
1169,6,87,181,245
1170,0,76,188,223
1171,3,97,164,250
1172,16,76,143,226
1173,24,94,145,253
1174,50,92,132,248
1175,10,127,143,236
1176,60,101,169,221
1177,40,67,163,217
1178,24,81,158,221
1179,13,68,148,193
1180,30,68,166,246
1181,10,82,171,214
1182,56,71,144,218
1183,47,78,154,214
1184,20,86,129,244
1185,24,96,164,243
1186,19,101,171,207
1187,2,104,156,245
1188,24,99,160,230
1189,21,92,183,234
1190,18,103,163,201
1191,53,64,189,240
1192,20,111,170,240
1193,22,64,181,226
1194,47,83,155,221
1195,56,71,136,193
1196,52,66,166,202
1197,62,79,156,236
1198,15,95,172,227
1199,54,86,132,247
1200,57,106,166,228
1201,14,110,144,224
1202,42,80,190,241
1203,14,83,149,206
1204,8,86,149,208
1205,38,92,168,194
1206,6,89,167,233
1207,39,126,178,214
1208,16,126,181,213
1209,54,112,140,205
1210,16,115,145,216
1211,22,94,131,234
1212,22,120,129,213
1213,40,72,167,221
1214,47,94,160,235
1215,29,68,130,208
1216,10,64,185,217
1217,42,110,154,225
1218,31,66,148,227
1219,21,96,149,228
1220,47,76,148,208
1221,2,99,150,235
1222,15,122,162,221
1223,36,95,164,198
1224,9,87,178,238
1225,11,65,145,197
1226,48,77,182,209
1227,26,82,186,212
1228,47,67,177,207
1229,38,111,191,249
1230,26,81,167,220
1231,58,73,128,219
1232,3,125,165,221
1233,12,117,153,200
1234,6,69,189,237
1235,2,117,183,249
1236,17,103,146,197
1237,19,70,142,195
1238,23,77,182,255
1239,43,83,178,248
1240,17,123,158,233
1241,27,94,148,194
1242,17,90,174,226
1243,16,78,147,243
1244,13,66,128,213
1245,4,115,148,214
1246,31,91,185,243
1247,0,120,130,255
1248,42,106,179,234
1249,37,113,169,219
1250,62,108,173,196
1251,32,90,158,243
1252,63,102,130,223
1253,18,106,158,200
1254,3,99,140,204
1255,28,120,167,224
1256,37,79,178,255
1257,47,109,142,245
1258,41,103,182,249
1259,4,69,143,216
1260,36,117,143,205
1261,36,65,132,211
1262,19,64,142,245
1263,31,104,164,209
1264,40,112,148,224
1265,14,68,163,206
1266,40,101,134,220
1267,49,116,147,194
1268,44,115,140,209
1269,12,66,160,196
1270,12,88,134,224
1271,3,101,178,244
1272,14,77,149,218
1273,31,90,183,218
1274,41,111,169,221
1275,10,82,160,228
1276,9,89,181,208
1277,2,83,137,225
1278,37,93,130,194
1279,55,103,183,233
1280,51,74,131,194
1281,38,66,151,213
1282,54,108,175,221
1283,16,105,158,219
1284,6,81,189,243
1285,60,125,160,249
1286,32,79,166,231
1287,2,112,158,248
1288,13,93,183,245
1289,12,118,151,205
1290,33,119,179,233
1291,50,116,176,249
1292,46,81,160,225
1293,22,116,138,233
1294,38,83,181,226
1295,49,92,163,206
1296,13,77,161,210
1297,38,105,152,192
1298,15,80,138,213
1299,52,83,155,202
1300,3,78,129,197
1301,13,121,139,216
1302,22,64,171,230
1303,17,107,152,226
1304,43,99,173,245
1305,31,78,183,219
1306,47,98,174,235
1307,15,91,149,204
1308,53,88,146,246
1309,6,68,142,225
1310,46,117,167,198
1311,9,76,178,241
1312,41,114,177,199
1313,10,105,143,239
1314,28,79,142,202
1315,17,106,137,200
1316,7,102,158,232
1317,21,120,135,228
1318,42,80,141,227
1319,17,110,164,240
1320,19,68,129,201
1321,23,90,152,223
1322,53,107,189,253
1323,52,100,173,194
1324,59,101,143,239
1325,33,87,154,199
1326,27,93,173,245
1327,38,75,174,197
1328,35,125,179,241
1329,48,85,190,211
1330,41,90,170,211
1331,19,98,145,214
1332,20,121,130,229
1333,24,96,187,204
1334,49,90,187,255
1335,25,84,131,214
1336,44,118,148,203
1337,13,107,163,210
1338,1,82,162,194
1339,23,71,152,240
1340,35,103,143,216
1341,11,72,155,217
1342,14,66,179,236
1343,47,74,140,215
1344,26,74,187,218
1345,38,64,141,216
1346,22,69,160,216
1347,34,103,179,232
1348,39,125,147,217
1349,47,93,135,219
1350,1,78,151,223
1351,33,118,181,196
1352,4,82,174,234
1353,17,96,175,242
1354,38,108,139,227
1355,56,86,135,227
1356,4,76,178,241
1357,25,108,130,204
1358,51,66,178,247
1359,20,90,141,206
1360,30,68,190,212
1361,31,109,130,199
1362,47,78,145,227
1363,58,111,146,211
1364,23,116,169,199
1365,19,97,181,248
1366,21,64,139,236
1367,13,76,133,238
1368,60,90,175,253
1369,48,84,171,228
1370,37,73,135,248
1371,7,119,163,212
1372,2,81,162,201
1373,52,98,135,193
1374,54,80,132,193
1375,48,81,185,217
1376,12,85,187,216
1377,37,113,182,208
1378,25,79,174,217
1379,5,114,151,197
1380,62,126,154,247
1381,53,99,171,240
1382,37,83,160,220
1383,3,103,139,248
1384,50,118,160,197
1385,0,92,149,234
1386,35,86,137,246
1387,53,125,158,195
1388,29,117,133,245
1389,43,102,164,229
1390,4,123,157,225
1391,28,106,177,201
1392,29,111,174,250
1393,32,84,186,248
1394,42,100,160,236
1395,4,110,138,203
1396,45,81,154,237
1397,35,79,134,193
1398,40,79,156,232
1399,6,77,137,221
1400,39,98,184,198
1401,13,97,168,197
1402,5,96,144,205
1403,24,76,191,207
1404,22,88,172,238
1405,26,78,158,205
1406,43,115,185,219
1407,33,111,140,224
1408,31,91,150,202
1409,54,85,187,212
1410,60,75,166,213
1411,40,83,141,254
1412,6,115,182,250
1413,17,98,129,243
1414,45,68,135,192
1415,8,78,175,215
1416,59,115,166,234
1417,60,80,157,198
1418,32,77,150,248
1419,8,119,176,204
1420,48,98,130,218
